Name	ED	Dataset	Stirparo.lineage	Author.lineage	Branches	clusterUmap	EDfactor	finalClusters	sample_name	day	sex	dataset
D10_IVC4_E2_B2_43	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_43	10	female	zhou
D10_IVC4_E2_B2_44	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_44	10	female	zhou
D10_IVC4_E2_B2_45	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B2_45	10	female	zhou
D10_IVC4_E2_B2_46	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_46	10	female	zhou
D10_IVC4_E2_B2_47	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_47	10	female	zhou
D10_IVC4_E2_B2_49	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_49	10	female	zhou
D10_IVC4_E2_B2_5	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_5	10	female	zhou
D10_IVC4_E2_B2_50	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B2_50	10	female	zhou
D10_IVC4_E2_B2_51	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B2_51	10	female	zhou
D10_IVC4_E2_B2_53	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_53	10	female	zhou
D10_IVC4_E2_B2_54	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_54	10	female	zhou
D10_IVC4_E2_B2_56	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_56	10	female	zhou
D10_IVC4_E2_B2_57	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B2_57	10	female	zhou
D10_IVC4_E2_B2_58	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_58	10	female	zhou
D10_IVC4_E2_B2_59	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_59	10	female	zhou
D10_IVC4_E2_B2_60	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_60	10	female	zhou
D10_IVC4_E2_B2_61	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_61	10	female	zhou
D10_IVC4_E2_B2_62	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B2_62	10	female	zhou
D10_IVC4_E2_B2_63	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_63	10	female	zhou
D10_IVC4_E2_B2_65	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_65	10	female	zhou
D10_IVC4_E2_B2_66	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_66	10	female	zhou
D10_IVC4_E2_B2_68	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_68	10	female	zhou
D10_IVC4_E2_B2_69	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B2_69	10	female	zhou
D10_IVC4_E2_B2_7	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_7	10	female	zhou
D10_IVC4_E2_B2_70	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_70	10	female	zhou
D10_IVC4_E2_B2_71	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_71	10	female	zhou
D10_IVC4_E2_B2_72	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_72	10	female	zhou
D10_IVC4_E2_B2_74	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B2_74	10	female	zhou
D10_IVC4_E2_B2_75	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_75	10	female	zhou
D10_IVC4_E2_B2_76	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B2_76	10	female	zhou
D10_IVC4_E2_B2_77	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_77	10	female	zhou
D10_IVC4_E2_B2_79	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B2_79	10	female	zhou
D10_IVC4_E2_B2_8	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B2_8	10	female	zhou
D10_IVC4_E2_B2_80	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_80	10	female	zhou
D10_IVC4_E2_B2_81	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_81	10	female	zhou
D10_IVC4_E2_B2_83	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_83	10	female	zhou
D10_IVC4_E2_B2_84	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_84	10	female	zhou
D10_IVC4_E2_B2_85	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_85	10	female	zhou
D10_IVC4_E2_B2_86	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B2_86	10	female	zhou
D10_IVC4_E2_B2_87	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_87	10	female	zhou
D10_IVC4_E2_B2_88	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_88	10	female	zhou
D10_IVC4_E2_B2_90	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_90	10	female	zhou
D10_IVC4_E2_B2_91	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B2_91	10	female	zhou
D10_IVC4_E2_B2_92	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_92	10	female	zhou
D10_IVC4_E2_B2_93	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_93	10	female	zhou
D10_IVC4_E2_B2_94	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B2_94	10	female	zhou
D10_IVC4_E2_B2_96	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B2_96	10	female	zhou
D10_IVC4_E2_B3_41	10	Zhou				Zhou	10	EPI	D10_IVC4_E2_B3_41	10	female	zhou
D10_IVC4_E2_B3_43	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B3_43	10	female	zhou
D10_IVC4_E2_B3_45	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B3_45	10	female	zhou
D10_IVC4_E2_B3_47	10	Zhou				Zhou	10	Pre.EVT	D10_IVC4_E2_B3_47	10	female	zhou
D10_IVC4_E2_B3_49	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B3_49	10	female	zhou
D10_IVC4_E2_B3_50	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_50	10	female	zhou
D10_IVC4_E2_B3_51	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_51	10	female	zhou
D10_IVC4_E2_B3_52	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_52	10	female	zhou
D10_IVC4_E2_B3_53	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_53	10	female	zhou
D10_IVC4_E2_B3_55	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_55	10	female	zhou
D10_IVC4_E2_B3_56	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_56	10	female	zhou
D10_IVC4_E2_B3_58	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_58	10	female	zhou
D10_IVC4_E2_B3_59	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_59	10	female	zhou
D10_IVC4_E2_B3_60	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B3_60	10	female	zhou
D10_IVC4_E2_B3_61	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_61	10	female	zhou
D10_IVC4_E2_B3_62	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_62	10	female	zhou
D10_IVC4_E2_B3_63	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_63	10	female	zhou
D10_IVC4_E2_B3_65	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_65	10	female	zhou
D10_IVC4_E2_B3_66	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_66	10	female	zhou
D10_IVC4_E2_B3_67	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_67	10	female	zhou
D10_IVC4_E2_B3_68	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_68	10	female	zhou
D10_IVC4_E2_B3_69	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_69	10	female	zhou
D10_IVC4_E2_B3_70	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_70	10	female	zhou
D10_IVC4_E2_B3_71	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B3_71	10	female	zhou
D10_IVC4_E2_B3_72	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_72	10	female	zhou
D10_IVC4_E2_B3_73	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B3_73	10	female	zhou
D10_IVC4_E2_B3_74	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_74	10	female	zhou
D10_IVC4_E2_B3_77	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B3_77	10	female	zhou
D10_IVC4_E2_B3_78	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_78	10	female	zhou
D10_IVC4_E2_B3_79	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B3_79	10	female	zhou
D10_IVC4_E2_B3_81	10	Zhou				Zhou	10	PrE	D10_IVC4_E2_B3_81	10	female	zhou
D10_IVC4_E2_B3_82	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_82	10	female	zhou
D10_IVC4_E2_B3_86	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_86	10	female	zhou
D10_IVC4_E2_B3_87	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_87	10	female	zhou
D10_IVC4_E2_B3_88	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_88	10	female	zhou
D10_IVC4_E2_B3_89	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_89	10	female	zhou
D10_IVC4_E2_B3_90	10	Zhou				Zhou	10	TB.medium2	D10_IVC4_E2_B3_90	10	female	zhou
D10_IVC4_E2_B3_92	10	Zhou				Zhou	10	TB.medium3	D10_IVC4_E2_B3_92	10	female	zhou
D10_IVC4_E2_B3_94	10	Zhou				Zhou	10	Pre.ST	D10_IVC4_E2_B3_94	10	female	zhou
D10_IVC4_E2_B3_96	10	Zhou				Zhou	10	TB.late	D10_IVC4_E2_B3_96	10	female	zhou
D12_IVC6_E1_B1_1	12	Zhou				Zhou	12	TB.late	D12_IVC6_E1_B1_1	12	male	zhou
D12_IVC6_E1_B1_10	12	Zhou				Zhou	12	TB.late	D12_IVC6_E1_B1_10	12	male	zhou
D12_IVC6_E1_B1_12	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_12	12	male	zhou
D12_IVC6_E1_B1_13	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_13	12	male	zhou
D12_IVC6_E1_B1_14	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_14	12	male	zhou
D12_IVC6_E1_B1_15	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_15	12	male	zhou
D12_IVC6_E1_B1_17	12	Zhou				Zhou	12	TB.late	D12_IVC6_E1_B1_17	12	male	zhou
D12_IVC6_E1_B1_18	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_18	12	male	zhou
D12_IVC6_E1_B1_19	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_19	12	male	zhou
D12_IVC6_E1_B1_21	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_21	12	male	zhou
D12_IVC6_E1_B1_22	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_22	12	male	zhou
D12_IVC6_E1_B1_24	12	Zhou				Zhou	12	TB.medium3	D12_IVC6_E1_B1_24	12	male	zhou
D12_IVC6_E1_B1_26	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_26	12	male	zhou
D12_IVC6_E1_B1_27	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B1_27	12	male	zhou
D12_IVC6_E1_B1_28	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B1_28	12	male	zhou
D12_IVC6_E1_B1_30	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_30	12	male	zhou
D12_IVC6_E1_B1_31	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_31	12	male	zhou
D12_IVC6_E1_B1_35	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_35	12	male	zhou
D12_IVC6_E1_B1_37	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_37	12	male	zhou
D12_IVC6_E1_B1_39	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_39	12	male	zhou
D12_IVC6_E1_B1_4	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B1_4	12	male	zhou
D12_IVC6_E1_B1_40	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_40	12	male	zhou
D12_IVC6_E1_B1_41	12	Zhou				Zhou	12	TB.late	D12_IVC6_E1_B1_41	12	male	zhou
D12_IVC6_E1_B1_42	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_42	12	male	zhou
D12_IVC6_E1_B1_43	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_43	12	male	zhou
D12_IVC6_E1_B1_44	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_44	12	male	zhou
D12_IVC6_E1_B1_45	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_45	12	male	zhou
D12_IVC6_E1_B1_46	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_46	12	male	zhou
D12_IVC6_E1_B1_47	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_47	12	male	zhou
D12_IVC6_E1_B1_48	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_48	12	male	zhou
D12_IVC6_E1_B1_49	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_49	12	male	zhou
D12_IVC6_E1_B1_5	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_5	12	male	zhou
D12_IVC6_E1_B1_51	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B1_51	12	male	zhou
D12_IVC6_E1_B1_53	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_53	12	male	zhou
D12_IVC6_E1_B1_54	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_54	12	male	zhou
D12_IVC6_E1_B1_55	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_55	12	male	zhou
D12_IVC6_E1_B1_57	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_57	12	male	zhou
D12_IVC6_E1_B1_58	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_58	12	male	zhou
D12_IVC6_E1_B1_59	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_59	12	male	zhou
D12_IVC6_E1_B1_60	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_60	12	male	zhou
D12_IVC6_E1_B1_61	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_61	12	male	zhou
D12_IVC6_E1_B1_62	12	Zhou				Zhou	12	TB.late	D12_IVC6_E1_B1_62	12	male	zhou
D12_IVC6_E1_B1_63	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_63	12	male	zhou
D12_IVC6_E1_B1_64	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_64	12	male	zhou
D12_IVC6_E1_B1_65	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_65	12	male	zhou
D12_IVC6_E1_B1_67	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_67	12	male	zhou
D12_IVC6_E1_B1_7	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_7	12	male	zhou
D12_IVC6_E1_B1_70	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_70	12	male	zhou
D12_IVC6_E1_B1_75	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_75	12	male	zhou
D12_IVC6_E1_B1_76	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_76	12	male	zhou
D12_IVC6_E1_B1_78	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_78	12	male	zhou
D12_IVC6_E1_B1_8	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_8	12	male	zhou
D12_IVC6_E1_B1_80	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_80	12	male	zhou
D12_IVC6_E1_B1_81	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B1_81	12	male	zhou
D12_IVC6_E1_B1_82	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B1_82	12	male	zhou
D12_IVC6_E1_B1_83	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_83	12	male	zhou
D12_IVC6_E1_B1_84	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_84	12	male	zhou
D12_IVC6_E1_B1_85	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_85	12	male	zhou
D12_IVC6_E1_B1_86	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_86	12	male	zhou
D12_IVC6_E1_B1_87	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_87	12	male	zhou
D12_IVC6_E1_B1_9	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_9	12	male	zhou
D12_IVC6_E1_B1_90	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_90	12	male	zhou
D12_IVC6_E1_B1_91	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_91	12	male	zhou
D12_IVC6_E1_B1_92	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_92	12	male	zhou
D12_IVC6_E1_B1_93	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_93	12	male	zhou
D12_IVC6_E1_B1_94	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B1_94	12	male	zhou
D12_IVC6_E1_B1_95	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B1_95	12	male	zhou
D12_IVC6_E1_B2_1	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_1	12	male	zhou
D12_IVC6_E1_B2_10	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_10	12	male	zhou
D12_IVC6_E1_B2_12	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_12	12	male	zhou
D12_IVC6_E1_B2_13	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_13	12	male	zhou
D12_IVC6_E1_B2_14	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_14	12	male	zhou
D12_IVC6_E1_B2_15	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_15	12	male	zhou
D12_IVC6_E1_B2_16	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_16	12	male	zhou
D12_IVC6_E1_B2_17	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_17	12	male	zhou
D12_IVC6_E1_B2_18	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_18	12	male	zhou
D12_IVC6_E1_B2_19	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_19	12	male	zhou
D12_IVC6_E1_B2_2	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_2	12	male	zhou
D12_IVC6_E1_B2_21	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_21	12	male	zhou
D12_IVC6_E1_B2_22	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B2_22	12	male	zhou
D12_IVC6_E1_B2_24	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_24	12	male	zhou
D12_IVC6_E1_B2_25	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_25	12	male	zhou
D12_IVC6_E1_B2_26	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_26	12	male	zhou
D12_IVC6_E1_B2_28	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_28	12	male	zhou
D12_IVC6_E1_B2_29	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_29	12	male	zhou
D12_IVC6_E1_B2_3	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_3	12	male	zhou
D12_IVC6_E1_B2_30	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_30	12	male	zhou
D12_IVC6_E1_B2_31	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_31	12	male	zhou
D12_IVC6_E1_B2_33	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_33	12	male	zhou
D12_IVC6_E1_B2_35	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_35	12	male	zhou
D12_IVC6_E1_B2_36	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_36	12	male	zhou
D12_IVC6_E1_B2_37	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_37	12	male	zhou
D12_IVC6_E1_B2_38	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_38	12	male	zhou
D12_IVC6_E1_B2_39	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_39	12	male	zhou
D12_IVC6_E1_B2_4	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_4	12	male	zhou
D12_IVC6_E1_B2_40	12	Zhou				Zhou	12	TB.late	D12_IVC6_E1_B2_40	12	male	zhou
D12_IVC6_E1_B2_41	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_41	12	male	zhou
D12_IVC6_E1_B2_43	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_43	12	male	zhou
D12_IVC6_E1_B2_46	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_46	12	male	zhou
D12_IVC6_E1_B2_49	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_49	12	male	zhou
D12_IVC6_E1_B2_5	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_5	12	male	zhou
D12_IVC6_E1_B2_52	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_52	12	male	zhou
D12_IVC6_E1_B2_53	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_53	12	male	zhou
D12_IVC6_E1_B2_54	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_54	12	male	zhou
D12_IVC6_E1_B2_56	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_56	12	male	zhou
D12_IVC6_E1_B2_59	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_59	12	male	zhou
D12_IVC6_E1_B2_6	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_6	12	male	zhou
D12_IVC6_E1_B2_60	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_60	12	male	zhou
D12_IVC6_E1_B2_61	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_61	12	male	zhou
D12_IVC6_E1_B2_64	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B2_64	12	male	zhou
D12_IVC6_E1_B2_66	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B2_66	12	male	zhou
D12_IVC6_E1_B2_67	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_67	12	male	zhou
D12_IVC6_E1_B2_68	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_68	12	male	zhou
D12_IVC6_E1_B2_69	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_69	12	male	zhou
D12_IVC6_E1_B2_7	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_7	12	male	zhou
D12_IVC6_E1_B2_70	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_70	12	male	zhou
D12_IVC6_E1_B2_72	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_72	12	male	zhou
D12_IVC6_E1_B2_73	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_73	12	male	zhou
D12_IVC6_E1_B2_74	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_74	12	male	zhou
D12_IVC6_E1_B2_75	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_75	12	male	zhou
D12_IVC6_E1_B2_77	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_77	12	male	zhou
D12_IVC6_E1_B2_8	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_8	12	male	zhou
D12_IVC6_E1_B2_81	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_81	12	male	zhou
D12_IVC6_E1_B2_82	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_82	12	male	zhou
D12_IVC6_E1_B2_83	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_83	12	male	zhou
D12_IVC6_E1_B2_84	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E1_B2_84	12	male	zhou
D12_IVC6_E1_B2_9	12	Zhou				Zhou	12	ST	D12_IVC6_E1_B2_9	12	male	zhou
D12_IVC6_E1_B2_91	12	Zhou				Zhou	12	EPI	D12_IVC6_E1_B2_91	12	male	zhou
D12_IVC6_E1_B2_93	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E1_B2_93	12	male	zhou
D12_IVC6_E1_B2_94	12	Zhou				Zhou	12	PrE	D12_IVC6_E1_B2_94	12	male	zhou
D12_IVC6_E3_B1_1	12	Zhou				Zhou	12	TB.late	D12_IVC6_E3_B1_1	12	female	zhou
D12_IVC6_E3_B1_10	12	Zhou				Zhou	12	TB.late	D12_IVC6_E3_B1_10	12	female	zhou
D12_IVC6_E3_B1_11	12	Zhou				Zhou	12	TB.late	D12_IVC6_E3_B1_11	12	female	zhou
D12_IVC6_E3_B1_12	12	Zhou				Zhou	12	TB.late	D12_IVC6_E3_B1_12	12	female	zhou
D12_IVC6_E3_B1_13	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_13	12	female	zhou
D12_IVC6_E3_B1_14	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_14	12	female	zhou
D12_IVC6_E3_B1_15	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_15	12	female	zhou
D12_IVC6_E3_B1_16	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_16	12	female	zhou
D12_IVC6_E3_B1_18	12	Zhou				Zhou	12	TB.late	D12_IVC6_E3_B1_18	12	female	zhou
D12_IVC6_E3_B1_19	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_19	12	female	zhou
D12_IVC6_E3_B1_2	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_2	12	female	zhou
D12_IVC6_E3_B1_20	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_20	12	female	zhou
D12_IVC6_E3_B1_21	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_21	12	female	zhou
D12_IVC6_E3_B1_22	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_22	12	female	zhou
D12_IVC6_E3_B1_23	12	Zhou				Zhou	12	Pre.ST	D12_IVC6_E3_B1_23	12	female	zhou
D12_IVC6_E3_B1_24	12	Zhou				Zhou	12	Pre.EVT	D12_IVC6_E3_B1_24	12	female	zhou
D12_IVC6_E3_B1_26	12	Zhou				Zhou	12	TB.late	D12_IVC6_E3_B1_26	12	female	zhou
